sample_ID	PEL	CEU	YRI
IHG_88382_1	0.21466451715546583	0.6856161158630236	0.09971936698151053
IHG_88383_1	0.21652742542915276	0.5475017416176224	0.23597083295322477
IHG_88389_1	0.1993582176158155	0.6724545318122798	0.12818725057190478
IHG_88392_1	0.27517016497722124	0.6041876371535975	0.12064219786918132
IHG_88394_1	0.24135736367801772	0.48413918282875346	0.2745034534932288
IHG_88395_1	0.18598502008844153	0.7356950257542634	0.07831995415729513
IHG_88398_1	0.19747782542378503	0.7170344590611148	0.08548771551510011
IHG_88399_1	0.17102491503525363	0.557394671650078	0.2715804133146683
IHG_88403_1	0.2087128236089414	0.6367965642229482	0.15449061216811039
IHG_88412_1	0.19444891399060565	0.653822610358041	0.1517284756513534
